date,level,longitude,latitude,speed,level_process,level_diff_process,state
2022/9/21 9:18,463,113.13573,23.06988,20.35,451.7222222,-36.38888889,4
2022/9/21 9:19,416,113.13948,23.06996,23.13,415.3333333,-33.11111111,3
2022/9/21 9:20,367,113.1435,23.06978,24.78,382.2222222,-33.11111111,3
2022/9/21 9:21,316,113.14673,23.06975,22.61,349.1111111,-140.8888889,6
2022/9/21 9:24,198,113.16021,23.06941,25.83,208.2222222,-53.88888889,5
2022/9/21 9:25,128,113.16324,23.0693,15.82,154.3333333,-18.27777778,2
2022/9/21 9:26,137,113.16274,23.06941,3.47,136.0555556,-18.27777778,2
2022/9/21 9:27,92,113.15942,23.06971,20.79,117.7777778,-18.27777778,2
2022/9/21 9:28,126,113.157,23.06968,25.05,99.5,12.33333333,0
2022/9/21 9:30,122,113.14541,23.06989,27.57,111.8333333,6.166666667,0
2022/9/21 9:31,101,113.14069,23.07011,29.85,118,1.666666667,0
2022/9/21 9:32,114,113.13621,23.07065,28.35,119.6666667,1.666666667,0
2022/9/21 9:33,124,113.13909,23.06996,29.58,121.3333333,1.666666667,0
2022/9/21 9:34,121,113.14336,23.06972,29.23,123,0.444444444,0
2022/9/21 9:35,124,113.14722,23.06939,20.46,123.4444444,0.444444444,0
2022/9/21 9:36,132,113.14728,23.0694,0.39,123.8888889,0.444444444,0
2022/9/21 9:37,121,113.14728,23.0694,0,124.3333333,-1.222222222,0
2022/9/21 9:38,120,113.14733,23.06942,0,123.1111111,-1.222222222,0
2022/9/21 9:39,121,113.14733,23.06942,0.05,121.8888889,-1.222222222,0
2022/9/21 9:40,121,113.14733,23.06942,0,120.6666667,-0.111111111,0
2022/9/21 9:41,120,113.14739,23.06943,0.45,120.5555556,-0.111111111,0
2022/9/21 9:42,118,113.14772,23.06936,1.96,120.4444444,-0.111111111,0
2022/9/21 9:43,122,113.14772,23.06936,0,120.3333333,0.111111111,0
2022/9/21 9:44,121,113.14772,23.06936,0,120.4444444,0.111111111,0
2022/9/21 9:45,121,113.14772,23.06936,0,120.5555556,0.111111111,0
2022/9/21 9:46,120,113.14772,23.06936,0,120.6666667,-0.222222222,0
2022/9/21 9:47,121,113.14772,23.06936,0,120.4444444,-0.222222222,0
2022/9/21 9:48,120,113.14772,23.06936,0.15,120.2222222,-0.222222222,0
2022/9/21 9:49,120,113.1478,23.06936,0.57,120,896,0
2022/9/21 11:55,1020,113.14566,23.07016,0.01,1016,-3.222222222,0
2022/9/21 11:56,1012,113.14323,23.07023,15.2,1012.777778,-3.222222222,0
2022/9/21 11:57,989,113.13965,23.07031,22.02,1009.555556,-3.222222222,0
2022/9/21 11:58,1016,113.13588,23.07067,23.1,1006.333333,-16.77777778,2
2022/9/21 11:59,1007,113.1375,23.07007,18.43,989.5555556,-16.77777778,2
2022/9/21 12:00,1015,113.14063,23.06994,21.11,972.7777778,-16.77777778,2
2022/9/21 12:01,922,113.14483,23.06978,25.43,956,-71.83333333,6
2022/9/21 12:02,931,113.14706,23.06961,27.76,884.1666667,-143.6666667,6
2022/9/21 12:04,763,113.15814,23.06944,26.7,740.5,-28.61111111,3
2022/9/21 12:05,677,113.16199,23.06921,22.56,711.8888889,-28.61111111,3
2022/9/21 12:06,669,113.16434,23.06923,13.53,683.2777778,-28.61111111,3
2022/9/21 12:07,652,113.1645,23.0692,1.19,654.6666667,-12.33333333,1
2022/9/21 12:08,643,113.16472,23.06951,5.56,642.3333333,-12.33333333,1
2022/9/21 12:09,637,113.1643,23.06962,3.69,630,-12.33333333,1
2022/9/21 12:10,602,113.16026,23.06974,23.11,617.6666667,-33.22222222,3
2022/9/21 12:11,614,113.15626,23.06969,24.29,584.4444444,-33.22222222,3
2022/9/21 12:12,593,113.15474,23.06922,41.1,551.2222222,-94.33333333,6
2022/9/21 12:14,443,113.14275,23.07004,28.29,456.8888889,-61.11111111,6
2022/9/21 12:15,368,113.13791,23.07032,28.26,395.7777778,-61.11111111,6
2022/9/21 12:16,333,113.13566,23.07004,17.41,334.6666667,-49.88888889,5
2022/9/21 12:17,303,113.13672,23.06987,6.69,284.7777778,-49.88888889,5
2022/9/21 12:18,199,113.13677,23.06988,0,234.8888889,-49.88888889,5
2022/9/21 12:19,228,113.13898,23.06986,13.52,185,-1.277777778,0
2022/9/21 12:20,171,113.14052,23.06724,25.16,183.7222222,-1.277777778,0
2022/9/21 12:21,174,113.1405,23.06577,9.58,182.4444444,-1.277777778,0
2022/9/21 12:22,188,113.14371,23.06524,22.95,181.1666667,1.611111111,0
2022/9/21 12:23,166,113.14619,23.06359,23.87,182.7777778,1.611111111,0
2022/9/21 12:24,175,113.14627,23.06078,23.39,184.3888889,1.611111111,0
2022/9/21 12:25,198,113.14638,23.06171,3.48,186,66.77777778,-1
2022/9/21 12:26,185,113.14638,23.06171,0,252.7777778,66.77777778,-1
2022/9/21 12:27,240,113.14638,23.06171,0,319.5555556,66.77777778,-1
2022/9/21 12:28,395,113.14638,23.06171,0,386.3333333,113.1111111,-1
2022/9/21 12:29,524,113.14638,23.06171,0,499.4444444,113.1111111,-1
2022/9/21 12:30,619,113.14638,23.06171,0,612.5555556,113.1111111,-1
2022/9/21 12:31,715,113.14638,23.06171,0,725.6666667,98.22222222,-1
2022/9/21 12:32,843,113.14638,23.06171,0,823.8888889,98.22222222,-1
2022/9/21 12:33,988,113.14638,23.06171,0,922.1111111,98.22222222,-1
2022/9/21 12:34,1039,113.14635,23.06284,6.82,1020.333333,-0.944444444,0
2022/9/21 12:35,1012,113.14641,23.0649,11.75,1019.388889,-0.944444444,0
2022/9/21 12:36,1029,113.14641,23.0649,0,1018.444444,-0.944444444,0
2022/9/21 12:37,995,113.14381,23.06562,18.81,1017.5,-3.388888889,0
2022/9/21 12:38,1006,113.14417,23.06956,26.54,1014.111111,-3.388888889,0
2022/9/21 12:39,1012,113.14583,23.07005,20.47,1010.722222,-3.388888889,0
2022/9/21 12:40,997,113.1411,23.07037,26.59,1007.333333,-0.444444444,0
2022/9/21 12:41,1013,113.14079,23.07318,20.4,1006.888889,-0.444444444,0
2022/9/21 12:42,996,113.13969,23.07284,9.69,1006.444444,-0.444444444,0
2022/9/21 12:43,1016,113.13965,23.07264,0.94,1006,-41,4
2022/9/21 12:49,963,113.14032,23.07332,4.87,965,3.611111111,0
2022/9/21 12:50,948,113.14061,23.07188,9.99,968.6111111,3.611111111,0
2022/9/21 12:51,1003,113.14069,23.07192,0,972.2222222,3.611111111,0
2022/9/21 12:52,976,113.14074,23.07191,0.2,975.8333333,0.055555556,0
2022/9/21 12:53,976,113.14074,23.07191,0,975.8888889,0.055555556,0
2022/9/21 12:54,976,113.14074,23.07191,0,975.9444444,0.055555556,0
2022/9/21 12:55,976,113.14071,23.07187,0,976,0,0
2022/9/21 12:56,976,113.14071,23.07187,0.03,976,0,0
2022/9/21 12:57,976,113.14071,23.07187,0,976,0,0
2022/9/21 12:58,976,113.14071,23.07187,0,976,-0.333333333,0
2022/9/21 12:59,976,113.14071,23.07187,0,975.6666667,-0.333333333,0
2022/9/21 13:00,975,113.14066,23.07185,0,975.3333333,-0.333333333,0
2022/9/21 13:01,975,113.14066,23.07185,0,975,-15.66666667,2
2022/9/21 13:02,975,113.14034,23.07041,11.1,959.3333333,-15.66666667,2
2022/9/21 13:03,954,113.13869,23.07033,10.07,943.6666667,-15.66666667,2
2022/9/21 13:04,978,113.13639,23.07063,15.92,928,-22.83333333,2
2022/9/21 13:05,902,113.13859,23.07004,25.11,905.1666667,-22.83333333,2
2022/9/21 13:06,896,113.14299,23.06985,27.03,882.3333333,-22.83333333,2
2022/9/21 13:07,823,113.14687,23.06959,26.12,859.5,-234,6
2022/9/21 13:10,669,113.16043,23.06948,27.31,625.5,-16.16666667,2
2022/9/21 13:11,582,113.16419,23.06931,23.04,609.3333333,-16.16666667,2
2022/9/21 13:12,599,113.16464,23.06931,4.8,593.1666667,-16.16666667,2
2022/9/21 13:13,560,113.16484,23.06955,3.61,577,-17.72222222,2
2022/9/21 13:14,572,113.16452,23.06978,4.49,559.2777778,-17.72222222,2
2022/9/21 13:15,569,113.16172,23.06976,17.62,541.5555556,-17.72222222,2
2022/9/21 13:16,531,113.15761,23.06973,24.97,523.8333333,-51.27777778,5
2022/9/21 13:17,552,113.15676,23.06972,30.07,472.5555556,-102.5555556,6
2022/9/21 13:19,412,113.14507,23.06994,27.93,370,-44.55555556,4
2022/9/21 13:20,328,113.14034,23.07016,28.29,325.4444444,-44.55555556,4
2022/9/21 13:21,246,113.13594,23.07074,27.35,280.8888889,-44.55555556,4
2022/9/21 13:22,228,113.139,23.06993,26.62,236.3333333,1,0
2022/9/21 13:23,235,113.14359,23.06962,28.29,237.3333333,1,0
2022/9/21 13:24,233,113.14769,23.06943,27.48,238.3333333,1,0
2022/9/21 13:25,249,113.14782,23.06942,0.55,239.3333333,59.88888889,-1
2022/9/21 13:26,236,113.14782,23.06942,0,299.2222222,59.88888889,-1
2022/9/21 13:27,296,113.14782,23.06942,0,359.1111111,59.88888889,-1
2022/9/21 13:28,428,113.14782,23.06942,0,419,106.1111111,-1
2022/9/21 13:29,533,113.14782,23.06942,0,525.1111111,106.1111111,-1
2022/9/21 13:30,634,113.14782,23.06942,0,631.2222222,106.1111111,-1
2022/9/21 13:31,736,113.14782,23.06942,0,737.3333333,91.05555556,-1
2022/9/21 13:32,842,113.14782,23.06942,0,828.3888889,91.05555556,-1
2022/9/21 13:33,960,113.1479,23.06942,0.7,919.4444444,91.05555556,-1
2022/9/21 13:34,1042,113.1481,23.0694,1.08,1010.5,2.166666667,0
2022/9/21 13:35,1016,113.1481,23.0694,0,1012.666667,2.166666667,0
2022/9/21 13:36,1017,113.1481,23.0694,0,1014.833333,2.166666667,0
2022/9/21 13:37,1017,113.1481,23.0694,0,1017,0,0
2022/9/21 13:38,1017,113.1481,23.0694,0,1017,0,0
2022/9/21 13:39,1017,113.1481,23.0694,0,1017,0,0
2022/9/21 13:40,1017,113.1481,23.0694,0,1017,-0.222222222,0
2022/9/21 13:41,1017,113.1481,23.0694,0,1016.777778,-0.222222222,0
2022/9/21 13:42,1017,113.1481,23.0694,0,1016.555556,-0.222222222,0
2022/9/21 13:43,1016,113.1481,23.0694,0,1016.333333,-0.111111111,0
2022/9/21 13:44,1016,113.1481,23.0694,0.03,1016.222222,-0.111111111,0
2022/9/21 13:45,1016,113.1481,23.0694,0,1016.111111,-0.111111111,0
2022/9/21 13:46,1016,113.1481,23.0694,0.05,1016,0,0
2022/9/21 13:47,1016,113.1481,23.0694,0,1016,0,0
2022/9/21 13:48,1016,113.1481,23.0694,0,1016,0,0
2022/9/21 13:49,1016,113.1481,23.0694,0,1016,-0.111111111,0
2022/9/21 13:50,1016,113.1481,23.0694,0,1015.888889,-0.111111111,0
2022/9/21 13:51,1016,113.14815,23.06941,0,1015.777778,-0.111111111,0
2022/9/21 13:52,1016,113.14815,23.06941,0.03,1015.666667,-1.444444444,0
2022/9/21 13:53,1015,113.14815,23.06941,0,1014.222222,-1.444444444,0
2022/9/21 13:54,1015,113.14815,23.06941,0,1012.777778,-1.444444444,0
2022/9/21 13:55,1015,113.14907,23.06996,10.83,1011.333333,-5.333333333,1
2022/9/21 13:56,1004,113.14546,23.07015,22.36,1006,-5.333333333,1
2022/9/21 13:57,1003,113.14138,23.07034,25.24,1000.666667,-5.333333333,1
2022/9/21 13:58,996,113.13729,23.07047,25.37,995.3333333,-12.16666667,1
2022/9/21 13:59,987,113.13724,23.07001,25.23,983.1666667,-12.16666667,1
2022/9/21 14:00,1029,113.14089,23.06994,20.81,971,-12.16666667,1
2022/9/21 14:01,920,113.1453,23.06978,26.99,958.8333333,-51.44444444,5
2022/9/21 14:02,939,113.14689,23.06967,24.35,907.3888889,-149.5,6
2022/9/21 14:05,702,113.1617,23.06925,23.23,757.8888889,-46.61111111,5
2022/9/21 14:06,670,113.16449,23.06922,16.85,711.2777778,-46.61111111,5
2022/9/21 14:07,669,113.16514,23.06967,5.39,664.6666667,-10.22222222,1
2022/9/21 14:08,655,113.16435,23.06976,4.59,654.4444444,-10.22222222,1
2022/9/21 14:09,638,113.1605,23.06976,26.17,644.2222222,-10.22222222,1
2022/9/21 14:10,630,113.15706,23.06967,24.27,634,-162.25,6
2022/9/21 14:13,489,113.14331,23.07007,26.93,471.75,-43.75,4
2022/9/21 14:14,375,113.13941,23.07025,25.01,428,-43.75,4
2022/9/21 14:15,393,113.13585,23.0707,22.13,384.25,-43.75,4
2022/9/21 14:16,303,113.13923,23.06992,27.09,340.5,-13.83333333,1
2022/9/21 14:17,288,113.14388,23.06962,28.54,326.6666667,-13.83333333,1
2022/9/21 14:18,290,113.14774,23.06942,22.88,312.8333333,-13.83333333,1
2022/9/21 14:19,308,113.14774,23.06942,0.05,299,-1,0
2022/9/21 14:20,299,113.1477,23.06945,0.1,298,-1,0
2022/9/21 14:21,296,113.1477,23.06945,0.06,297,-1,0
2022/9/21 14:22,296,113.1477,23.06945,0.08,296,0,0
2022/9/21 14:23,296,113.14772,23.0695,0.04,296,0,0
2022/9/21 14:24,296,113.14772,23.0695,0.13,296,0,0
2022/9/21 14:25,296,113.14772,23.0695,0,296,0.333333333,0
2022/9/21 14:26,296,113.14775,23.06954,0.17,296.3333333,0.333333333,0
2022/9/21 14:27,296,113.14775,23.06954,0.16,296.6666667,0.333333333,0
2022/9/21 14:28,296,113.14785,23.06955,0.67,297,64.77777778,-1
2022/9/21 14:29,299,113.14785,23.06955,0.09,361.7777778,64.77777778,-1
2022/9/21 14:30,376,113.14785,23.06955,0.03,426.5555556,64.77777778,-1
2022/9/21 14:31,496,113.14788,23.06959,0,491.3333333,109.7777778,-1
2022/9/21 14:32,602,113.14788,23.06959,0.02,601.1111111,109.7777778,-1
2022/9/21 14:33,708,113.14788,23.06959,0.06,710.8888889,109.7777778,-1
2022/9/21 14:34,817,113.14788,23.06959,0.07,820.6666667,62,-1
2022/9/21 14:35,937,113.14816,23.06952,1.62,882.6666667,62,-1
2022/9/21 14:36,1012,113.14816,23.06952,0,944.6666667,62,-1
2022/9/21 14:37,1004,113.14816,23.06952,0,1006.666667,-0.888888889,0
2022/9/21 14:38,1004,113.14816,23.06952,0.03,1005.777778,-0.888888889,0
2022/9/21 14:39,1004,113.14816,23.06952,0,1004.888889,-0.888888889,0
2022/9/21 14:40,1004,113.14816,23.06952,0,1004,0,0
2022/9/21 14:41,1004,113.14816,23.06952,0,1004,0,0
2022/9/21 14:42,1004,113.14816,23.06952,0,1004,0,0
2022/9/21 14:43,1004,113.14816,23.06952,0.08,1004,0,0
2022/9/21 14:44,1004,113.14817,23.06947,0,1004,0,0
2022/9/21 14:45,1004,113.14817,23.06947,0,1004,0,0
2022/9/21 14:46,1004,113.14817,23.06947,0,1004,0,0
2022/9/21 14:47,1004,113.14817,23.06947,0,1004,0,0
2022/9/21 14:48,1004,113.14817,23.06947,0.09,1004,0,0
2022/9/21 14:49,1004,113.14817,23.06947,0,1004,-0.333333333,0
2022/9/21 14:50,1004,113.14817,23.06947,0,1003.666667,-0.333333333,0
2022/9/21 14:51,1003,113.14817,23.06947,0,1003.333333,-0.333333333,0
2022/9/21 14:52,1003,113.14817,23.06947,0,1003,0,0
2022/9/21 14:53,1003,113.14817,23.06947,0,1003,0,0
2022/9/21 14:54,1003,113.14817,23.06947,0,1003,0,0
2022/9/21 14:55,1003,113.14817,23.06947,0,1003,0,0
2022/9/21 14:56,1003,113.14817,23.06947,0,1003,0,0
2022/9/21 14:57,1003,113.14817,23.06947,0,1003,0,0
2022/9/21 14:58,1003,113.14817,23.06947,0,1003,-1.333333333,0
2022/9/21 14:59,1003,113.14817,23.06947,0,1001.666667,-1.333333333,0
2022/9/21 15:00,1002,113.14817,23.06947,0,1000.333333,-1.333333333,0
2022/9/21 15:01,1002,113.14817,23.06947,0.01,999,-2.722222222,0
2022/9/21 15:02,993,113.14743,23.07004,20.74,996.2777778,-2.722222222,0
2022/9/21 15:03,1014,113.14484,23.0702,16.08,993.5555556,-2.722222222,0
2022/9/21 15:04,994,113.14435,23.07018,2.92,990.8333333,-5.5,1
2022/9/21 15:05,985,113.14402,23.07015,1.77,985.3333333,-5.5,1
2022/9/21 15:06,993,113.14384,23.07019,1.24,979.8333333,-5.5,1
2022/9/21 15:07,966,113.14192,23.07028,11.98,974.3333333,-11.77777778,1
2022/9/21 15:08,964,113.13965,23.0703,13.58,962.5555556,-11.77777778,1
2022/9/21 15:09,973,113.13662,23.07058,19.81,950.7777778,-11.77777778,1
2022/9/21 15:10,936,113.1384,23.07003,26.21,939,-33,3
2022/9/21 15:11,908,113.14292,23.06985,27.52,906,-33,3
2022/9/21 15:12,840,113.14702,23.06976,28.12,873,-181.5555556,6
2022/9/21 15:15,675,113.1608,23.06934,26.71,691.4444444,-74.27777778,6
2022/9/21 15:16,590,113.1642,23.06923,20.68,617.1666667,-10.72222222,1
2022/9/21 15:17,611,113.16485,23.0692,4.65,606.4444444,-10.72222222,1
2022/9/21 15:18,583,113.16503,23.06943,2.75,595.7222222,-10.72222222,1
2022/9/21 15:19,590,113.16459,23.06955,3.66,585,-10.83333333,1
2022/9/21 15:20,582,113.16289,23.06964,10.58,574.1666667,-10.83333333,1
2022/9/21 15:21,547,113.15878,23.06963,25.63,563.3333333,-10.83333333,1
2022/9/21 15:22,558,113.15679,23.06964,27.2,552.5,-134.5555556,6
2022/9/21 15:24,434,113.14575,23.06991,28.7,417.9444444,-67.27777778,6
2022/9/21 15:25,348,113.14065,23.07011,28.21,350.6666667,-43.11111111,4
2022/9/21 15:26,270,113.1362,23.07069,27.97,307.5555556,-43.11111111,4
2022/9/21 15:27,242,113.13888,23.06996,27.97,264.4444444,-43.11111111,4
2022/9/21 15:28,213,113.14347,23.06962,28.59,221.3333333,9.555555556,0
2022/9/21 15:29,209,113.1476,23.06942,27.92,230.8888889,9.555555556,0
2022/9/21 15:30,216,113.14783,23.06942,0.14,240.4444444,9.555555556,0
2022/9/21 15:31,231,113.14783,23.06942,0.22,250,100.5555556,-1
2022/9/21 15:32,303,113.14783,23.06942,0.03,350.5555556,100.5555556,-1
2022/9/21 15:33,443,113.14783,23.06942,0,451.1111111,100.5555556,-1
2022/9/21 15:34,553,113.14783,23.06942,0,551.6666667,110.8888889,-1
2022/9/21 15:35,659,113.14783,23.06942,0,662.5555556,110.8888889,-1
2022/9/21 15:36,768,113.14783,23.06942,0.05,773.4444444,110.8888889,-1
2022/9/21 15:37,882,113.14796,23.06944,0.93,884.3333333,45.88888889,-1
2022/9/21 15:38,1003,113.14808,23.06943,0.59,930.2222222,45.88888889,-1
2022/9/21 15:39,1022,113.14808,23.06943,0,976.1111111,45.88888889,-1
2022/9/21 15:40,1022,113.14808,23.06943,0,1022,-0.333333333,0
2022/9/21 15:41,1022,113.14808,23.06943,0,1021.666667,-0.333333333,0
2022/9/21 15:42,1021,113.14808,23.06943,0,1021.333333,-0.333333333,0
2022/9/21 15:43,1021,113.14808,23.06943,0,1021,0,0
2022/9/21 15:44,1021,113.14808,23.06943,0,1021,0,0
2022/9/21 15:45,1021,113.14808,23.06943,0,1021,0,0
2022/9/21 15:46,1021,113.14808,23.06943,0,1021,-0.111111111,0
2022/9/21 15:47,1021,113.14808,23.06943,0,1020.888889,-0.111111111,0
2022/9/21 15:48,1021,113.14808,23.06943,0,1020.777778,-0.111111111,0
2022/9/21 15:49,1021,113.14808,23.06943,0,1020.666667,-0.222222222,0
2022/9/21 15:50,1020,113.14808,23.06943,0.01,1020.444444,-0.222222222,0
2022/9/21 15:51,1020,113.14808,23.06943,0,1020.222222,-0.222222222,0
2022/9/21 15:52,1020,113.14808,23.06943,0,1020,-3.666666667,0
2022/9/21 15:53,1020,113.14877,23.06997,12.83,1016.333333,-3.666666667,0
2022/9/21 15:54,999,113.14608,23.07014,23.84,1012.666667,-3.666666667,0
2022/9/21 15:55,1020,113.1414,23.07034,21.77,1009,-14.66666667,1
2022/9/21 15:56,1005,113.1386,23.07032,17.7,994.3333333,-14.66666667,1
2022/9/21 15:57,1012,113.13586,23.06989,23.4,979.6666667,-14.66666667,1
2022/9/21 15:58,968,113.1399,23.06996,24.74,965,-27.66666667,3
2022/9/21 15:59,915,113.14386,23.0698,26.9,937.3333333,-27.66666667,3
2022/9/21 16:00,882,113.1471,23.06951,25.82,909.6666667,-184.3333333,6
2022/9/21 16:03,672,113.16186,23.06921,27.67,725.3333333,-78.33333333,6
2022/9/21 16:04,632,113.16412,23.06926,14.24,647,-13.66666667,1
2022/9/21 16:05,637,113.16463,23.0691,3.51,633.3333333,-13.66666667,1
2022/9/21 16:06,598,113.16508,23.06932,4.05,619.6666667,-13.66666667,1
2022/9/21 16:07,619,113.16477,23.06964,5.1,606,-19.08333333,2
2022/9/21 16:08,614,113.16185,23.06976,17.44,586.9166667,-19.08333333,2
2022/9/21 16:09,578,113.1579,23.06971,24.31,567.8333333,-19.08333333,2
2022/9/21 16:10,604,113.1562,23.07007,28.17,548.75,-105.3888889,6
2022/9/21 16:12,461,113.14443,23.06996,30.07,443.3611111,-52.69444444,5
2022/9/21 16:13,369,113.13982,23.07018,28.22,390.6666667,-32.55555556,3
2022/9/21 16:14,342,113.13795,23.07031,12.58,358.1111111,-32.55555556,3
2022/9/21 16:15,302,113.13734,23.07002,26.91,325.5555556,-32.55555556,3
2022/9/21 16:16,285,113.14187,23.06966,27.87,293,2.888888889,0
2022/9/21 16:17,292,113.14654,23.06946,28.78,295.8888889,2.888888889,0
2022/9/21 16:18,302,113.14764,23.06938,6.46,298.7777778,2.888888889,0
2022/9/21 16:19,306,113.14769,23.06939,0,301.6666667,9.888888889,0
2022/9/21 16:20,297,113.14769,23.06939,0,311.5555556,9.888888889,0
2022/9/21 16:21,297,113.14777,23.06939,0.55,321.4444444,9.888888889,0
2022/9/21 16:22,298,113.14777,23.06939,0.03,331.3333333,95.77777778,-1
2022/9/21 16:23,399,113.14777,23.06939,0,427.1111111,95.77777778,-1
2022/9/21 16:24,515,113.14779,23.06944,0.03,522.8888889,95.77777778,-1
2022/9/21 16:25,618,113.14779,23.06944,0.1,618.6666667,108.5555556,-1
2022/9/21 16:26,723,113.14779,23.06944,0,727.2222222,108.5555556,-1
2022/9/21 16:27,830,113.14782,23.06948,0,835.7777778,108.5555556,-1
2022/9/21 16:28,949,113.14782,23.06948,0,944.3333333,32.66666667,-1
2022/9/21 16:29,1054,113.1492,23.06994,12.61,977,32.66666667,-1
2022/9/21 16:30,1050,113.14628,23.07008,16.07,1009.666667,32.66666667,-1
2022/9/21 16:31,1036,113.14301,23.07027,19.5,1042.333333,-8.277777778,1
2022/9/21 16:32,1008,113.14073,23.07112,18.21,1034.055556,-8.277777778,1
2022/9/21 16:33,1046,113.14038,23.07333,16.17,1025.777778,-8.277777778,1
2022/9/21 16:34,1015,113.13957,23.07268,10.34,1017.5,-0.391156463,0
2022/9/21 16:35,1012,113.13964,23.07268,7.67,1017.108844,-56.71768707,0
2022/9/21 19:00,948,113.1406,23.07311,7.9,960.3911565,-0.391156463,0
2022/9/21 19:01,958,113.1404,23.07059,16.44,960,-12.77777778,1
2022/9/21 19:02,974,113.13869,23.07029,11.21,947.2222222,-12.77777778,1
2022/9/21 19:03,955,113.13646,23.07065,14.77,934.4444444,-12.77777778,1
2022/9/21 19:04,918,113.13801,23.07007,23.62,921.6666667,-31.88888889,3
2022/9/21 19:05,892,113.14215,23.06982,24.26,889.7777778,-31.88888889,3
2022/9/21 19:06,829,113.14628,23.06974,25.2,857.8888889,-31.88888889,3
2022/9/21 19:07,823,113.14694,23.06965,27.2,826,-134.8888889,6
2022/9/21 19:09,679,113.15805,23.0692,25.63,691.1111111,-67.44444444,6
2022/9/21 19:10,601,113.16114,23.06934,15.19,623.6666667,-19.66666667,2
2022/9/21 19:11,591,113.16319,23.0693,12.44,604,-19.66666667,2
2022/9/21 19:12,582,113.1638,23.06926,3.8,584.3333333,-19.66666667,2
2022/9/21 19:13,561,113.1644,23.06961,9.71,564.6666667,-34.13888889,3
2022/9/21 19:14,551,113.16323,23.06965,11.86,530.5277778,-34.13888889,3
2022/9/21 19:15,512,113.15901,23.06962,24.13,496.3888889,-34.13888889,3
2022/9/21 19:16,538,113.157,23.06966,25.23,462.25,-190.75,6
2022/9/21 19:19,313,113.14207,23.07006,25.67,271.5,-19,2
2022/9/21 19:20,230,113.13754,23.07033,26.36,252.5,-19,2
2022/9/21 19:21,210,113.1368,23.06989,24.95,233.5,-19,2
2022/9/21 19:22,232,113.14114,23.06969,25.43,214.5,6.5,0
2022/9/21 19:23,219,113.14539,23.06958,26.24,221,6.5,0
2022/9/21 19:24,232,113.14773,23.0694,16.6,227.5,6.5,0
2022/9/21 19:25,243,113.14773,23.0694,0,234,66,-1
2022/9/21 19:26,227,113.14785,23.06939,0.91,300,66,-1
2022/9/21 19:27,301,113.14788,23.06949,0.4,366,66,-1
2022/9/21 19:28,442,113.14788,23.06949,0,432,113.1111111,-1
2022/9/21 19:29,553,113.14788,23.06949,0.08,545.1111111,113.1111111,-1
2022/9/21 19:30,660,113.14788,23.06954,0.14,658.2222222,113.1111111,-1
2022/9/21 19:31,769,113.14788,23.06954,0.06,771.3333333,82.66666667,-1
2022/9/21 19:32,885,113.14788,23.06954,0,854,82.66666667,-1
2022/9/21 19:33,1010,113.14868,23.06964,5.98,936.6666667,82.66666667,-1
2022/9/21 19:34,1014,113.14759,23.07,18.26,1019.333333,-6.666666667,1
2022/9/21 19:35,1034,113.14663,23.06994,4.86,1012.666667,-6.666666667,1
2022/9/21 19:36,993,113.14658,23.06996,0.07,1006,-6.666666667,1
2022/9/21 19:37,992,113.14658,23.06996,0,999.3333333,-2.222222222,0
2022/9/21 19:38,993,113.14658,23.06996,0,997.1111111,-2.222222222,0
2022/9/21 19:39,993,113.14658,23.06996,0,994.8888889,-2.222222222,0
2022/9/21 19:40,993,113.14658,23.06996,0,992.6666667,-0.222222222,0
2022/9/21 19:41,992,113.14658,23.06996,0,992.4444444,-0.222222222,0
2022/9/21 19:42,992,113.14658,23.06996,0,992.2222222,-0.222222222,0
2022/9/21 19:43,992,113.14658,23.06996,0,992,0,0
2022/9/21 19:44,992,113.14658,23.06996,0,992,0,0
2022/9/21 19:45,992,113.14658,23.06996,0,992,0,0
2022/9/21 19:46,992,113.14658,23.06996,0,992,-0.222222222,0
2022/9/21 19:47,992,113.14658,23.06996,0,991.7777778,-0.222222222,0
2022/9/21 19:48,992,113.14658,23.06996,0,991.5555556,-0.222222222,0
2022/9/21 19:49,991,113.14658,23.06996,0,991.3333333,-0.111111111,0
2022/9/21 19:50,991,113.14658,23.06996,0,991.2222222,-0.111111111,0
2022/9/21 19:51,991,113.14658,23.06996,0,991.1111111,-0.111111111,0
2022/9/21 19:52,991,113.14658,23.06996,0,991,0,0
2022/9/21 19:53,991,113.14658,23.06996,0,991,0,0
2022/9/21 19:54,991,113.14658,23.06996,0,991,0,0
2022/9/21 19:55,991,113.14658,23.06996,0,991,0,0
2022/9/21 19:56,991,113.14658,23.06996,0,991,0,0
2022/9/21 19:57,991,113.14658,23.06996,0,991,0,0
2022/9/21 19:58,991,113.14658,23.06996,0,991,-0.111111111,0
2022/9/21 19:59,991,113.14658,23.06996,0,990.8888889,-0.111111111,0
2022/9/21 20:00,991,113.14658,23.06996,0,990.7777778,-0.111111111,0
2022/9/21 20:01,991,113.14658,23.06996,0,990.6666667,-4.055555556,1
2022/9/21 20:02,990,113.14658,23.06996,0,986.6111111,-4.055555556,1
2022/9/21 20:03,981,113.14454,23.07015,13.28,982.5555556,-4.055555556,1
2022/9/21 20:04,981,113.14127,23.07029,22.24,978.5,-9.888888889,1
2022/9/21 20:05,1008,113.13804,23.07035,18.32,968.6111111,-9.888888889,1
