date,pm2d5,pm10,no2,so2,co,o3,voc,tmp,hmd,airp,wdsp,wdir,lat,lon,state
2022/9/21 11:51,25.3605,66.22916667,21.10596565,8.256017907,0.808170501,179.7963409,0.2235,33.95,36.46666667,100529.9,0.161666667,2,23.06042,113.17188,0
2022/9/21 11:52,25.522,67.66666667,21.41569864,8.3010246,0.812944991,181.8123337,0.2225,34,36.4,100530.8333,0.145,3,23.06042,113.17188,0
2022/9/21 11:53,25.75,68.47916667,22.05725798,8.38687531,0.834883372,178.2453965,0.222,34,36.36666667,100529.1333,0.211666667,2,23.06042,113.17188,0
2022/9/21 11:54,25.62966667,67.72222222,20.84344132,8.312075208,0.831815271,178.3379611,0.073888889,34,36.12222222,100528.1889,0.188888889,3,23.06038667,113.17188,0
2022/9/21 11:55,25.75969388,68.78316327,20.18554592,8.291455669,0.819244432,182.0485591,0.031653061,34,36.04897959,100527.8776,0.219183673,2.285714286,23.06037714,113.17188,0
2022/9/21 11:56,25.9115,69.1875,20.00053338,8.337602415,0.833867403,181.8517647,0.03102381,34,35.96666667,100525.7333,0.236666667,2,23.06037714,113.17188,0
2022/9/21 11:57,25.7975,68.08333333,20.05853814,8.326878374,0.80931019,182.7623527,0.030714286,34.05,35.91666667,100525.1333,0.186666667,2.428571429,23.06037714,113.17188,0
2022/9/21 11:58,25.9305,69.33333333,21.6599784,8.306728647,0.814427802,182.6444771,0.030952381,34.1,35.98333333,100524.4667,0.18,4.142857143,23.06037714,113.17188,0
2022/9/21 11:59,25.978,69.14583333,20.77282083,8.380662725,0.843892787,185.3974384,0.030809524,34.1,36,100523.4333,0.178333333,2.714285714,23.06037714,113.17188,0
2022/9/21 12:00,25.731,67.54166667,21.69765488,8.289066988,0.807199039,186.1164293,0,34.1,36.03333333,100521.5333,0.121666667,5,23.06037,113.17188,0
2022/9/21 12:01,25.731,68.5625,20.78338387,8.296670625,0.82783829,183.8700313,0,34.13333333,36.1,100519.1333,0.121666667,6.833333333,23.06037,113.17188,0
2022/9/21 12:02,25.5315,68.35416667,22.4213692,8.241211631,0.817273963,180.7730006,0,34.2,36.1,100518.0333,0.093333333,6.5,23.06037,113.17188,0
2022/9/21 12:03,25.294,66.64583333,22.24962807,8.262287698,0.824644272,187.3137256,0,34.2,36.1,100513.7667,0.151666667,5.333333333,23.06037,113.17188,0
2022/9/21 12:04,25.56,67.79166667,22.00246404,8.317895949,0.832014582,188.0160905,0,34.2,36.1,100514.3,0.131666667,5.166666667,23.06037,113.17188,0
2022/9/21 12:05,25.3415,66.66666667,22.46600111,8.259195403,0.834560344,194.3105966,0,34.3,36.08333333,100514.2,0.243333333,3,23.06037,113.17188,0
2022/9/21 12:06,25.883,69.875,22.41447959,8.326796694,0.834602654,199.2045567,0,34.3,36.1,100512.9333,0.12,1.5,23.06037,113.17188,0
2022/9/21 12:07,25.56,68.35416667,22.97386424,8.900704781,1.166798261,195.3128448,0,34.3,36.05,100512.1333,0.215,2.333333333,23.06037,113.17188,0
2022/9/21 12:08,25.9685,71.0625,21.67873577,14.66556625,4.356259506,201.010419,0,34.33333333,35.9,100507.9333,0.146666667,3,23.06037,113.17188,0
2022/9/21 12:09,25.9685,69.9375,21.55195469,9.026089922,1.192523458,197.8043942,0,34.38333333,35.9,100508.4,0.15,4,23.06037,113.17188,0
2022/9/21 12:10,25.674,68.91666667,22.35070485,8.542006467,0.962104396,196.5703962,0,34.4,35.75,100508.9667,0.33,4.333333333,23.06037,113.17188,0
2022/9/21 12:11,26.643,72.85416667,21.38526355,8.417276686,0.917622404,201.9921203,0,34.4,35.71666667,100508.6,0.203333333,3.166666667,23.06037,113.17188,0
2022/9/21 12:12,26.0255,69.9375,21.13881922,8.398507051,0.895085786,197.0113882,0,34.4,35.58333333,100507.5667,0.176666667,5.5,23.06037,113.17188,0
2022/9/21 12:13,26.1395,70.58333333,19.97873192,8.342573725,0.887475129,198.7687108,0,34.4,35.5,100508.0667,0.171666667,5.833333333,23.06037,113.17188,0
2022/9/21 12:14,25.845,69.33333333,20.52188446,8.26190234,0.872675967,196.6246762,0,34.4,35.5,100505.5333,0.121666667,7.5,23.06037,113.17188,0
2022/9/21 12:15,25.864,69.72916667,20.60381841,8.318110449,0.872422788,195.3782373,0,34.4,35.4,100503.8667,0.145,7.333333333,23.06037,113.17188,0
2022/9/21 12:16,26.168,70.4375,20.51106634,8.263645002,0.878248786,195.1866519,0,34.43333333,35.4,100503.7667,0.131666667,5.333333333,23.06037,113.17188,0
2022/9/21 12:17,25.8925,69.875,21.50813214,8.315995548,0.875186012,194.0315267,0,34.5,35.43333333,100502.3333,0.206666667,2.333333333,23.06037,113.17188,0
2022/9/21 12:18,26.092,70.02083333,21.76621627,8.196976728,0.867940581,200.3645401,0,34.5,35.5,100503.6,0.166666667,4.5,23.06037,113.17188,0
2022/9/21 12:19,25.8925,69.4375,22.96441571,8.257927793,0.87560809,200.887252,0,34.5,35.6,100502.0333,0.195,5.833333333,23.06037,113.17188,0
2022/9/21 12:20,25.9495,69.52083333,22.08716595,8.331722671,0.875439228,200.2293035,0,34.5,35.53333333,100500.2667,0.13,6,23.06037,113.17188,0
2022/9/21 12:21,25.997,70.08928571,22.70284799,8.273584426,0.865890108,195.6475395,0,34.57142857,35.61428571,100499.2,0.187142857,5.714285714,23.06037,113.17188,0
2022/9/21 12:22,25.3985,68.25,21.59156342,8.241780448,0.855629271,200.6093471,0,34.6,35.45,100498.8,0.188333333,3.833333333,23.06037,113.17188,0
2022/9/21 12:23,25.769,68.8125,22.15487921,8.285517438,0.862931535,198.830181,0,34.6,35.4,100498.3667,0.125,1.666666667,23.06037,113.17188,0
2022/9/21 12:24,26.225,70.875,20.7227039,8.253218171,0.84765213,198.1816725,0,34.6,35.23333333,100497.6,0.105,1.833333333,23.06037,113.17188,0
2022/9/21 12:25,26.1205,70.375,22.15825849,8.161192987,0.854996666,194.4164711,0,34.6,35.2,100495.7667,0.148333333,1.333333333,23.06037,113.17188,0
2022/9/21 12:26,25.9495,69.54166667,21.40449714,8.192427554,0.84013896,198.1140449,0,34.6,35.2,100494.2333,0.105,1.666666667,23.06037,113.17188,0
2022/9/21 12:27,25.807,69.10416667,22.80373533,8.182555096,0.848116064,199.7219466,0,34.6,35.41666667,100493.0333,0.221666667,1.833333333,23.06037,113.17188,0
2022/9/21 12:28,26.4055,71.41666667,23.18584988,8.286969721,0.872236192,206.2394032,0,34.56666667,35.51666667,100490.7333,0.211666667,1.833333333,23.06037,113.17188,0
2022/9/21 12:29,26.548,71.3125,23.06890097,8.256621531,0.853449907,214.2322576,0,34.5,35.63333333,100490.1,0.273333333,1.666666667,23.06037,113.17188,0
2022/9/21 12:30,26.225,70.75,22.19315055,8.25567495,0.868447278,212.6573515,0,34.5,35.7,100491.2667,0.21,3.833333333,23.06037,113.17188,0
2022/9/21 12:31,26.6335,72,21.48114056,8.156630249,0.860864124,212.1036405,0,34.5,35.63333333,100491.4333,0.241666667,2,23.06037,113.17188,0
2022/9/21 12:32,26.301,71.29166667,20.48148065,8.145734742,0.831924216,213.0823864,0,34.48333333,35.6,100487.6,0.103333333,7.333333333,23.06037,113.17188,0
2022/9/21 12:33,26.2535,70.83333333,20.77240287,8.039063682,0.843626612,205.6968916,0,34.4,35.71666667,100485.0667,0.178333333,6,23.06037,113.17188,0
2022/9/21 12:34,26.149,70.20833333,20.28662527,8.013278018,0.843795605,204.2740964,0,34.4,35.78333333,100485.1,0.106666667,6,23.06037,113.17188,0
2022/9/21 12:35,26.643,71.29166667,19.75423595,8.00549916,0.843837859,207.0549233,0,34.4,35.8,100484.2667,0.12,7.833333333,23.06037,113.17188,0
2022/9/21 12:36,26.263,70.6875,19.46789969,7.929756633,0.836438278,206.2626682,0,34.4,35.8,100484.1667,0.151666667,4,23.06037,113.17188,0
2022/9/21 12:37,26.8995,72.875,20.60018499,7.887768979,0.836438278,207.4650615,0,34.4,35.8,100485.5,0.238333333,6.166666667,23.06037,113.17188,0
2022/9/21 12:38,25.712,68.47916667,19.14363168,7.864203379,0.836396024,211.5577477,0,34.4,35.78333333,100486.6667,0.161666667,6,23.06037,113.17188,0
2022/9/21 12:39,26.3485,71,19.37358776,8.02651275,0.836438278,208.420206,0,34.4,35.8,100486.8667,0.186666667,2.833333333,23.06037,113.17188,0
2022/9/21 12:40,26.3295,70.5625,21.27292139,7.882213225,0.85123744,209.5965058,0,34.4,35.8,100487.7333,0.183333333,2.666666667,23.06037,113.17188,0
2022/9/21 12:41,27.042,73.79166667,19.8495969,7.989261221,0.843837859,215.845175,0,34.4,35.8,100486.2667,0.131666667,1.666666667,23.06037,113.17188,0
2022/9/21 12:42,26.5955,72.125,19.84848105,7.863214689,0.844049219,209.0266997,0,34.4,35.88333333,100485.3,0.115,6.5,23.06037,113.17188,0
2022/9/21 12:43,26.2725,71.08333333,20.32118478,7.933253932,0.844091491,205.7007544,0,34.4,35.9,100485.8667,0.166666667,6.166666667,23.06037,113.17188,0
2022/9/21 12:44,26.0635,69.9375,21.33193469,7.921388979,0.851448819,207.7140989,0,34.4,35.88333333,100483.4333,0.12,5.666666667,23.06037,113.17188,0
2022/9/21 12:45,26.776,71.91666667,21.82523494,7.894675547,0.873943562,207.7469593,0,34.4,36,100482.8333,0.178333333,4.166666667,23.06037,113.17188,0
2022/9/21 12:46,26.8235,72.60416667,21.66613108,7.983045352,0.844345237,209.9133854,0,34.4,36,100480.9333,0.183333333,4.5,23.06037,113.17188,0
2022/9/21 12:47,26.586,71.9375,21.96657612,7.990421271,0.859144399,213.7936931,0,34.4,36,100479.9,0.196666667,3.166666667,23.06037,113.17188,0
2022/9/21 12:48,25.9875,70.25,22.00227684,7.958280717,0.851787128,213.1371726,0,34.4,36.01666667,100477.4,0.15,1.333333333,23.06037,113.17188,0
2022/9/21 12:49,25.69571429,69.39285714,22.60564909,7.995676519,0.843614578,210.9130059,0,34.4,36.12857143,100476.8286,0.175714286,2.571428571,23.06037,113.17188,0
2022/9/21 12:50,26.51,71.27083333,24.674954,8.003215304,0.837453489,208.1898212,0,34.4,36.2,100473.9667,0.17,4.333333333,23.06037,113.17188,0
2022/9/21 12:51,26.8425,72.35416667,22.70943555,8.011360395,0.851956387,212.5703394,0,34.4,36.08333333,100471.4333,0.195,2.333333333,23.06037,113.17188,0
2022/9/21 12:52,26.5955,71.375,22.8406075,7.991065729,0.851702527,214.435723,0,34.4,35.98333333,100469.2,0.213333333,2.5,23.06037,113.17188,0
2022/9/21 12:53,26.491,72.85416667,22.5821683,8.014776948,0.83648055,217.0757591,0,34.4,35.81666667,100465.4333,0.098333333,5,23.06037,113.17188,0
2022/9/21 12:54,26.548,71.60416667,22.54733992,8.040435438,0.836565094,209.5662236,0,34.4,35.85,100462.9333,0.138333333,2,23.06037,113.17188,0
2022/9/21 12:55,27.0705,72.8125,23.68564405,8.058002441,0.858975235,207.221484,0,34.4,35.93333333,100462.6333,0.135,4,23.06037,113.17188,0
2022/9/21 12:56,26.6525,72.16666667,24.3365617,8.014342516,0.831841073,213.3240596,0,34.5,35.88333333,100460.9667,0.286666667,2.833333333,23.06037,113.17188,0
2022/9/21 12:57,26.7038,71.525,23.55421116,8.104162235,0.831477624,221.5323841,0,34.5,35.74,100460.2,0.226,4.6,23.06037,113.17188,0
2022/9/21 12:58,27.156,73.3125,22.74141994,8.146033473,0.845993456,220.786946,0,34.5,35.61666667,100458.3,0.131666667,4.5,23.06037,113.17188,0
2022/9/21 12:59,26.8045,72.47916667,25.1573994,8.076493925,0.838790411,208.7310673,0,34.5,35.7,100457.0667,0.18,3.166666667,23.06037,113.17188,0
2022/9/21 13:00,26.6905,71.91666667,25.21367259,8.194439695,0.861033061,211.0093564,0,34.5,35.7,100458.3,0.148333333,1.833333333,23.06037,113.17188,0
2022/9/21 13:01,27.0515,72.29166667,24.81403922,8.120569261,0.82718307,211.5246259,0,34.58333333,35.63333333,100455.3,0.203333333,1.666666667,23.06037,113.17188,0
2022/9/21 13:02,26.5195,70.95833333,24.28763614,8.163494601,0.833342713,213.4979803,0,34.6,35.45,100451.0333,0.146666667,3.5,23.06037,113.17188,0
2022/9/21 13:03,26.0635,70.0625,24.48074685,8.177156057,0.833300517,216.0533456,0,34.6,35.43333333,100450.2667,0.236666667,4.833333333,23.06037,113.17188,0
2022/9/21 13:04,26.7285,71.85416667,25.28044148,8.143469197,0.825956057,217.2707235,0,34.6,35.46666667,100446.8667,0.186666667,3.333333333,23.06039667,113.17186,0
2022/9/21 13:05,26.434,70.58333333,25.92430537,8.24898918,0.833047414,213.893754,0,34.6,35.33333333,100443.1333,0.153333333,7.166666667,23.06041,113.17185,0
2022/9/21 13:06,26.833,71.95833333,25.01738578,8.24731143,0.850247877,210.8226685,0,34.7,35.21666667,100438.8,0.063333333,7.833333333,23.06041,113.17185,0
2022/9/21 13:07,26.2725,70.10416667,25.28602533,8.210612641,0.827664517,205.8839429,0,34.7,35.11666667,100434.9333,0.193333333,3.333333333,23.06041,113.17185,0
2022/9/21 13:08,26.6335,70.91666667,26.59720466,8.262363564,0.861778109,211.8773815,0,34.76666667,35.15,100432.2333,0.206666667,1.666666667,23.06041,113.17185,0
2022/9/21 13:09,27.0515,71.45833333,27.39971876,8.241688339,0.83785181,213.7841293,0,34.8,35.16666667,100432.6,0.236666667,3.333333333,23.06041,113.17185,0
2022/9/21 13:10,26.586,70.25,26.67499417,8.353456759,0.844888652,216.4408457,0,34.8,35,100428.1333,0.108333333,10.16666667,23.06041,113.17185,0
2022/9/21 13:11,26.529,70.70833333,27.99237756,8.306168585,0.830056645,209.5232389,0,34.8,35.03333333,100425.6333,0.105,7.333333333,23.06041,113.17185,0
2022/9/21 13:12,26.206,69.45833333,27.87783054,8.31544794,0.84259904,208.1443048,0,34.85,35.05,100421.4333,0.111666667,5.5,23.06041,113.17185,0
2022/9/21 13:13,26.681,70.97916667,28.92472912,8.333808655,0.832794547,211.3796329,0,34.9,35.08333333,100421.1667,0.17,2.166666667,23.06041,113.17185,0
2022/9/21 13:14,26.51,70.14583333,28.00897905,8.438202333,0.847361113,216.5854807,0,34.9,34.93333333,100420.8,0.231666667,3.833333333,23.06041,113.17185,0
2022/9/21 13:15,26.6715,70.5625,28.2834728,8.439506254,0.849589829,220.0844029,0,35,34.76666667,100417.8667,0.27,5.5,23.06041,113.17185,0
2022/9/21 13:16,26.7855,71.52083333,28.22499383,8.441891873,0.849295438,218.3535386,0,35,34.65,100415.8667,0.213333333,7.166666667,23.06041,113.17185,0
2022/9/21 13:17,26.3105,69.97916667,29.87775183,8.482255347,0.845259072,214.2126788,0,35.08333333,34.65,100413.4667,0.198333333,1.833333333,23.06041,113.17185,0
2022/9/21 13:18,26.7665,71.16666667,31.0094893,8.519121417,0.8448724,214.3027463,0,35.1,34.81666667,100411.3,0.173333333,5.333333333,23.06041,113.17185,0
2022/9/21 13:19,27.023,72.02083333,31.57690499,8.485859089,0.850921389,208.3815358,0,35.13333333,34.88333333,100409.1667,0.091666667,6.5,23.06041,113.17185,0
2022/9/21 13:20,27.023,72.04166667,30.71795835,8.500896611,0.847398754,206.0010289,0,35.2,34.76666667,100406.7333,0.19,2,23.06041,113.17185,0
2022/9/21 13:21,26.7,70.85416667,29.53003277,8.48842809,0.839377489,211.1244429,0,35.2,34.56666667,100404.3667,0.166666667,5.333333333,23.06041,113.17185,0
2022/9/21 13:22,26.548,70.35416667,29.28721029,8.498627914,0.838873384,212.275289,0,35.2,34.36666667,100403.5,0.235,1.166666667,23.06041,113.17185,0
2022/9/21 13:23,26.3675,69.83333333,28.0669222,8.542141208,0.837555613,215.5616277,0,35.21666667,34.16666667,100401.9,0.196666667,2,23.06041,113.17185,0
2022/9/21 13:24,26.70542857,70.94642857,27.67984442,8.496687608,0.836770351,215.431479,0,35.22857143,34.08571429,100400.0286,0.211428571,1,23.06041,113.17185,0
2022/9/21 13:25,26.1224,69.2,29.6453716,8.59190085,0.836248052,214.9986305,0,35.24,34.1,100401.16,0.16,6.8,23.06041,113.17185,0
2022/9/21 13:26,26.18428571,69.76785714,28.48334827,8.448887645,0.82955781,210.3871625,0,35.24285714,34.05714286,100401.2857,0.155714286,3.428571429,23.06041,113.17185,0
2022/9/21 13:27,25.598,67.5625,27.39376443,8.534243619,0.841312644,211.9793893,0,35.28333333,33.96666667,100400.1333,0.111666667,5.5,23.06041,113.17185,0
2022/9/21 13:28,25.8545,68.08333333,26.4567084,8.382741735,0.834442426,204.4493383,0,35.26666667,33.9,100396.9,0.18,5.666666667,23.06041,113.17185,0
2022/9/21 13:29,26.9375,71.625,26.83410547,8.435946855,0.835340352,213.4108986,0,35.25,33.93333333,100398.5333,0.16,5.5,23.06041,113.17185,0
2022/9/21 13:30,26.339,70.04166667,26.58878266,8.414339818,0.835256527,214.2997807,0,35.25,33.9,100398.3667,0.206666667,5,23.06041,113.17185,0
2022/9/21 13:31,26.8425,70.97916667,25.67675993,8.329194988,0.832562863,217.6024705,0,35.3,33.8,100399.5333,0.2,2.333333333,23.06041,113.17185,0
2022/9/21 13:32,26.7,71.5,25.76973657,8.456267871,0.832520989,215.7585686,0,35.3,33.78333333,100399.8333,0.143333333,3.333333333,23.06041,113.17185,0
2022/9/21 13:33,26.111,69.1875,24.33404806,8.399509695,0.832269759,211.3389606,0,35.3,33.68333333,100398.4333,0.101666667,10.16666667,23.06041,113.17185,0
2022/9/21 13:34,26.2345,69.83333333,25.83898961,8.281325562,0.824780311,205.0394708,0,35.3,33.7,100396.3667,0.061666667,5.166666667,23.06041,113.17185,0
2022/9/21 13:35,25.8355,68.35416667,24.91021094,8.232938184,0.824822186,207.9494209,0,35.3,33.71666667,100396.7,0.24,3,23.06041,113.17185,0
2022/9/21 13:36,27.0705,72.54166667,25.60392607,8.321304152,0.832646651,220.3544852,0,35.3,33.83333333,100397.2333,0.24,2.833333333,23.06041,113.17185,0
2022/9/21 13:37,26.928,71.9375,25.43035096,8.293733191,0.818565719,224.6393335,0,35.28333333,33.9,100396.7,0.221666667,2.5,23.06041,113.17185,0
2022/9/21 13:38,26.4815,69.79166667,24.2024525,8.250534111,0.807464584,218.5613483,0,35.2,33.83333333,100394.9,0.176666667,2.833333333,23.06041,113.17185,0
2022/9/21 13:39,26.814,71.72916667,24.99382261,8.226633506,0.837824567,218.9568529,0,35.2,33.95,100394.4667,0.261666667,5.5,23.06041,113.17185,0
2022/9/21 13:40,27.346,73.1875,25.42823144,8.284042851,0.830643294,223.7643765,0,35.2,34.08333333,100393.5,0.143333333,2,23.06041,113.17185,0
2022/9/21 13:41,27.0135,71.58333333,24.37960472,8.226151876,0.838201893,215.6559773,0,35.2,34.1,100392.2,0.128333333,2.333333333,23.06041,113.17185,0
2022/9/21 13:42,27.175,72.72916667,24.82924526,8.140286793,0.838453596,213.3312049,0,35.2,34.2,100392.0333,0.218333333,3.166666667,23.06041,113.17185,0
2022/9/21 13:43,26.7285,71.66666667,23.87000589,8.030403031,0.795452062,219.7610056,0,35.15,34.05,100391.1667,0.208333333,1.833333333,23.06041,113.17185,0
2022/9/21 13:44,27.3175,72.60416667,21.96369384,8.058833937,0.812806299,223.3772076,0,35.1,34,100390.7667,0.191666667,3.333333333,23.06041,113.17185,0
2022/9/21 13:45,27.042,72.08333333,21.8547861,8.010096128,0.820517988,223.1096018,0,35.1,34.08333333,100388.3667,0.143333333,1.166666667,23.06041,113.17185,0
2022/9/21 13:46,26.871,71.9375,22.39709406,8.053191458,0.820476057,218.7925886,0,35.1,34.06666667,100386.4667,0.226666667,2.333333333,23.06041,113.17185,0
2022/9/21 13:47,27.023,72.02083333,21.99699465,7.921319754,0.800477621,224.035004,0,35.05,34.08333333,100384.7,0.228333333,1.333333333,23.06041,113.17185,0
2022/9/21 13:48,26.9375,72.20833333,22.37699184,7.914666458,0.80306918,222.2185212,0,35,34.13333333,100383.1667,0.176666667,3,23.06041,113.17185,0
2022/9/21 13:49,26.434,70.75,23.38356999,7.986739541,0.819198166,215.2908636,0,34.98333333,34.26666667,100383.0333,0.126666667,2.666666667,23.06041,113.17185,0
2022/9/21 13:50,27.004,72.25,21.18472462,7.893982623,0.815956508,215.4239243,0,34.9,34.33333333,100379.8333,0.18,5.333333333,23.06041,113.17185,0
2022/9/21 13:51,27.0325,72.83333333,21.28273843,7.859207543,0.823345292,213.3216504,0,34.9,34.3,100378.3,0.106666667,6.833333333,23.06041,113.17185,0
2022/9/21 13:52,26.871,71.64583333,21.27132246,7.75246878,0.816040485,208.7519567,0,34.9,34.36666667,100378.4333,0.165,3.166666667,23.06041,113.17185,0
2022/9/21 13:53,26.6525,71.14583333,21.23694638,7.793713696,0.823303341,215.3902913,0,34.9,34.28333333,100377.3667,0.185,2,23.06041,113.17185,0
2022/9/21 13:54,26.94971429,72.39285714,20.6775387,7.769216239,0.808327824,217.9560589,0,34.9,34.27142857,100378.8286,0.2,3,23.06041,113.17185,0
2022/9/21 13:55,27.2035,72.79166667,20.84514321,7.831485782,0.790086173,225.3199022,0,34.81666667,34.3,100376.0333,0.208333333,3,23.06041,113.17185,0
2022/9/21 13:56,27.0705,72.52083333,21.07255714,7.853021325,0.813080417,225.2948805,0,34.8,34.21666667,100375.3,0.231666667,2.833333333,23.06041,113.17185,0
2022/9/21 13:57,26.795,72.0625,21.13062783,7.822799792,0.820538541,222.0231652,0,34.8,34.21666667,100374.1333,0.088333333,2.5,23.06041,113.17185,0
2022/9/21 13:58,26.5955,72.22916667,22.21778177,7.807239644,0.813458216,215.9939502,0,34.8,34.36666667,100371.8333,0.103333333,5.166666667,23.06041,113.17185,0
2022/9/21 13:59,26.89,72.25,23.82904913,7.78470526,0.82146251,214.758561,0,34.8,34.58333333,100373.3,0.175,1.5,23.06041,113.17185,0
2022/9/21 14:00,27.1845,72.875,23.3794208,7.795535535,0.815921999,220.7688193,0,34.76666667,34.7,100372.7,0.125,3,23.06041,113.17185,0
2022/9/21 14:01,26.8615,72.60416667,23.62217191,7.861017831,0.819378993,220.1957041,0,34.7,34.78333333,100371.5667,0.155,2.5,23.06041,113.17185,0
2022/9/21 14:02,26.9945,72.25,24.03189461,7.815430166,0.819547305,220.8543804,0,34.7,34.85,100373.1333,0.196666667,4.166666667,23.06041,113.17185,0
2022/9/21 14:03,27.5075,73.70833333,24.45712162,7.892263992,0.827117042,220.8763173,0,34.7,34.9,100371.0667,0.155,1.166666667,23.06041,113.17185,0
2022/9/21 14:04,27.4505,73.89583333,23.92745473,7.832676799,0.834560531,226.754685,0,34.7,34.9,100370.9,0.201666667,3,23.06041,113.17185,0
2022/9/21 14:05,27.099,73.04166667,25.35068135,7.813054916,0.812356371,225.573949,0,34.7,34.95,100368.8667,0.18,5,23.06041,113.17185,0
2022/9/21 14:06,26.8615,72.39583333,25.81733372,7.875301085,0.820136768,223.7711636,0,34.7,35.08333333,100367.2333,0.195,5.666666667,23.06041,113.17185,0
2022/9/21 14:07,27.2795,73.35416667,25.48234727,7.837808524,0.823411908,225.8704189,0,34.63333333,35.1,100363.9333,0.266666667,2.5,23.06041,113.17185,0
2022/9/21 14:08,27.042,73.4375,25.25802102,7.878897616,0.817810282,226.0336141,0,34.6,35.18333333,100363.1667,0.168333333,3.5,23.06041,113.17185,0
2022/9/21 14:09,26.966,72.60416667,25.94692945,7.888721527,0.832878742,223.2397231,0,34.6,35.26666667,100360.9,0.236666667,6.166666667,23.06041,113.17185,0
2022/9/21 14:10,27.593,74.22916667,26.06047953,7.913898626,0.833047414,222.8127995,0,34.6,35.33333333,100359.0667,0.141666667,4.666666667,23.06041,113.17185,0
2022/9/21 14:11,27.327,73.91666667,26.36604082,7.889097525,0.835784797,216.0619361,0,34.55,35.46666667,100358.3333,0.115,5,23.06041,113.17185,0
2022/9/21 14:12,26.605,71.5625,26.77172794,7.806675313,0.838579239,211.7440521,0,34.5,35.61666667,100356.3,0.101666667,2.5,23.06041,113.17185,0
2022/9/21 14:13,26.662,72.3125,27.79996282,7.82340861,0.824046483,208.3038059,0,34.5,35.73333333,100355.3333,0.141666667,5,23.06041,113.17185,0
2022/9/21 14:14,27.441,73.97916667,27.16842328,7.840773043,0.831376194,218.2005761,0,34.5,35.7,100352.7,0.081666667,9.166666667,23.06041,113.17185,0
2022/9/21 14:15,27.536,74.39583333,26.87167087,7.818201113,0.831376194,219.7439942,0,34.5,35.7,100351.3667,0.145,4.5,23.06041,113.17185,0
2022/9/21 14:16,27.631,74.47916667,27.54950955,7.911176034,0.831502953,222.4995697,0,34.5,35.75,100352.0333,0.133333333,2.833333333,23.06041,113.17185,0
2022/9/21 14:17,28.239,75.5,26.87513023,7.824109484,0.816547779,223.9462325,0,34.5,35.7,100350.4333,0.185,2.833333333,23.06041,113.17185,0
2022/9/21 14:18,27.8115,75.04166667,26.36218568,7.83351558,0.823708571,227.6040017,0,34.5,35.6,100348.8333,0.171666667,2,23.06041,113.17185,0
2022/9/21 14:19,27.897,74.89583333,27.61485347,7.872277498,0.808669061,226.1309304,0,34.5,35.51666667,100347.1,0.19,1.833333333,23.06041,113.17185,0
2022/9/21 14:20,27.16142857,73.21428571,26.72203284,7.949925841,0.81815941,229.4618506,0,34.5,35.5,100343.5714,0.1,4.571428571,23.06041,113.17185,0
2022/9/21 14:21,27.574,75.0625,27.67541859,7.885533917,0.823708571,216.0867511,0,34.5,35.6,100342.4,0.14,1.333333333,23.06041,113.17185,0
2022/9/21 14:22,27.593,74.75,28.64929393,7.952346065,0.840171892,217.4328482,0,34.5,35.66,100341.24,0.132,6.8,23.06041,113.17185,0
2022/9/21 14:23,27.8685,74.89583333,29.30979235,7.949605711,0.831545206,215.4806892,0,34.5,35.76666667,100340.7333,0.195,1.833333333,23.06041,113.17185,0
2022/9/21 14:24,27.90242857,75.05357143,28.12451423,7.95862437,0.831339993,227.9675501,0,34.5,35.68571429,100338.2286,0.124285714,7.714285714,23.06041,113.17185,0
2022/9/21 14:25,27.2966,74.15,28.38413576,7.842490857,0.796767228,217.7320529,0,34.48,35.7,100336.84,0.152,2.4,23.06041,113.17185,0
2022/9/21 14:26,27.631,74.39583333,27.34619947,7.927530166,0.826956534,220.4174792,0,34.43333333,35.61666667,100335.2667,0.191666667,4.166666667,23.06041,113.17185,0
2022/9/21 14:27,27.00671429,73.03571429,26.86625386,8.015054335,0.835678061,225.7855019,0,34.4,35.5,100336.2571,0.118571429,3.857142857,23.06041,113.17185,0
2022/9/21 14:28,27.6025,74.64583333,28.20372078,7.889733551,0.80547475,220.9383592,0,34.41666667,35.58333333,100336,0.176666667,3.833333333,23.06041,113.17185,0
2022/9/21 14:29,27.7735,75.02083333,27.68320239,7.948053848,0.812846752,227.9055433,0,34.41666667,35.56666667,100335.3333,0.236666667,2.666666667,23.06041,113.17185,0
2022/9/21 14:30,28.486,76.89583333,28.70311661,7.983092145,0.806121952,229.6788782,0,34.4,35.51666667,100334.7667,0.186666667,4.833333333,23.06041,113.17185,0
2022/9/21 14:31,28.239,76.64583333,28.00384514,8.009688874,0.821132191,229.5654255,0,34.4,35.6,100335,0.216666667,3.5,23.06041,113.17185,0
2022/9/21 14:32,27.4315,74.625,28.92848004,7.992155773,0.821343362,223.4174655,0,34.4,35.68333333,100333.3,0.123333333,3.666666667,23.06041,113.17185,0
2022/9/21 14:33,28.0015,76.47916667,30.24839576,7.949360901,0.836438278,221.8907649,0,34.4,35.8,100333.9667,0.211666667,2.5,23.06041,113.17185,0
2022/9/21 14:34,27.65,74.89583333,29.65926299,8.016307937,0.821639115,232.711218,0,34.4,35.8,100333.7333,0.155,1.5,23.06041,113.17185,0
2022/9/21 14:35,27.764,75.02083333,28.75399003,8.013571111,0.831601826,224.4050583,0,34.35,35.86666667,100332.9333,0.101666667,2.666666667,23.06041,113.17185,0
